ref_site,emi3_prefix,id_station_itinerance,nom_station,adresse_station,reference,type_connector,power_max,status,pricing_syder,pricing_syder_currency,pricing_syder_unit,pricing_duration_syder,tarif_heures_creuses,tarif_heures_pleines,rate,time_threshold,begin_free_hour,end_free_hour,json_path
FR*QOV*87-00005,QOV,FRQOV8700005,14 RUE GEORGES BRIQUET,14 RUE GEORGES BRIQUET 87100 LIMOGES,749455-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[8].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1311688-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1310907-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1311981-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1314166-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434480-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434735-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434742-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[6].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434569-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[7].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434660-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[8].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434556-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[9].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1434688-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[10].connectors[0]
FR*QOV*87-00007,QOV,FRQOV8700007,15-17 RUE D'ISLY,15-17 RUE D'ISLY 87100 LIMOGES,1583508-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[11].connectors[0]
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,745593-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,745534-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,745526-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,749802-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,749967-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*88-00001,QOV,FRQOV8800001,54 ROUTE DE JEUXEY,54 ROUTE DE JEUXEY 88000 EPINAL,749464-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*88-00005,QOV,FRQOV8800005,2 La Moineaudiere,2 La Moineaudiere 88400 Xonrupt-Longemer,,,,,,,,,0.17,0.44,,,,,$.data
FR*QOV*88-00005,QOV,FRQOV8800005,2 La Moineaudiere,2 La Moineaudiere 88400 Xonrupt-Longemer,1306323-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*88-00005,QOV,FRQOV8800005,2 La Moineaudiere,2 La Moineaudiere 88400 Xonrupt-Longemer,1618968-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*88-00005,QOV,FRQOV8800005,2 La Moineaudiere,2 La Moineaudiere 88400 Xonrupt-Longemer,1581635-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*88-00005,QOV,FRQOV8800005,2 La Moineaudiere,2 La Moineaudiere 88400 Xonrupt-Longemer,1581324-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*89-00001,QOV,FRQOV8900001,2 RUE DES FONDRIERES,2 RUE DES FONDRIERES 89100 ST CLEMENT,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*89-00001,QOV,FRQOV8900001,2 RUE DES FONDRIERES,2 RUE DES FONDRIERES 89100 ST CLEMENT,748753-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*89-00001,QOV,FRQOV8900001,2 RUE DES FONDRIERES,2 RUE DES FONDRIERES 89100 ST CLEMENT,800662-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*89-00001,QOV,FRQOV8900001,2 RUE DES FONDRIERES,2 RUE DES FONDRIERES 89100 ST CLEMENT,800818-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*89-00001,QOV,FRQOV8900001,2 RUE DES FONDRIERES,2 RUE DES FONDRIERES 89100 ST CLEMENT,800843-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*89-00001,QOV,FRQOV8900001,2 RUE DES FONDRIERES,2 RUE DES FONDRIERES 89100 ST CLEMENT,799597-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*91-00004,QOV,FRQOV9100004,14 RUE DE LA REUNION,14 RUE DE LA REUNION 91140 LES ULIS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*91-00004,QOV,FRQOV9100004,14 RUE DE LA REUNION,14 RUE DE LA REUNION 91140 LES ULIS,744790-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*91-00004,QOV,FRQOV9100004,14 RUE DE LA REUNION,14 RUE DE LA REUNION 91140 LES ULIS,744697-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*91-00004,QOV,FRQOV9100004,14 RUE DE LA REUNION,14 RUE DE LA REUNION 91140 LES ULIS,744803-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*91-00004,QOV,FRQOV9100004,14 RUE DE LA REUNION,14 RUE DE LA REUNION 91140 LES ULIS,744797-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*91-00004,QOV,FRQOV9100004,14 RUE DE LA REUNION,14 RUE DE LA REUNION 91140 LES ULIS,745287-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,750745-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,751970-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,751413-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,751793-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,745151-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*91-00006,QOV,FRQOV9100006,6 RUE LOUISE DE VILMORIN,6 RUE LOUISE DE VILMORIN 91630 AVRAINVILLE,744883-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*92-00001,QOV,FRQOV9200001,2A RUE DANTON,2A RUE DANTON 92120 MONTROUGE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*92-00001,QOV,FRQOV9200001,2A RUE DANTON,2A RUE DANTON 92120 MONTROUGE,184056-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*92-00001,QOV,FRQOV9200001,2A RUE DANTON,2A RUE DANTON 92120 MONTROUGE,184523-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*92-00001,QOV,FRQOV9200001,2A RUE DANTON,2A RUE DANTON 92120 MONTROUGE,184131-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*92-00001,QOV,FRQOV9200001,2A RUE DANTON,2A RUE DANTON 92120 MONTROUGE,184478-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*92-00001,QOV,FRQOV9200001,2A RUE DANTON,2A RUE DANTON 92120 MONTROUGE,205917-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*92-00023,QOV,FRQOV9200023,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,,,,,,,,,0.0,0.27,,,,,$.data
FR*QOV*92-00023,QOV,FRQOV9200023,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,PBLR0022846-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*92-00028,QOV,FRQOV9200028,7-9 rue des Quatres Cheminée,7-9 rue des Quatres Cheminée 92100 BOULOGNE-BILLANCOURT,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*92-00028,QOV,FRQOV9200028,7-9 rue des Quatres Cheminée,7-9 rue des Quatres Cheminée 92100 BOULOGNE-BILLANCOURT,1434803-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*94-00002,QOV,FRQOV9400002,55 AVENUE DU PRESIDENT WILSON,55 AVENUE DU PRESIDENT WILSON 94230 CACHAN,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*94-00002,QOV,FRQOV9400002,55 AVENUE DU PRESIDENT WILSON,55 AVENUE DU PRESIDENT WILSON 94230 CACHAN,207590-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*94-00002,QOV,FRQOV9400002,55 AVENUE DU PRESIDENT WILSON,55 AVENUE DU PRESIDENT WILSON 94230 CACHAN,207422-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*94-00002,QOV,FRQOV9400002,55 AVENUE DU PRESIDENT WILSON,55 AVENUE DU PRESIDENT WILSON 94230 CACHAN,206679-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*94-00002,QOV,FRQOV9400002,55 AVENUE DU PRESIDENT WILSON,55 AVENUE DU PRESIDENT WILSON 94230 CACHAN,203935-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,,,,,,,,,0.0,0.292,,,,,$.data
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,LCTC*1234*13305*1*01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,LCTC*1234*13305*1*02,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[1]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,CPVM000001-04,Type 2,22000,Unavailable,0.27312,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,CPVM000001-03,Type 2,22000,Unavailable,0.27312,€,kWh,,,,,,,,$.data.bornes[1].connectors[1]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,CPVM000001-01,Type 2,22000,Available,0.27312,€,kWh,,,,,,,,$.data.bornes[1].connectors[2]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,CPVM000001-02,Type 2,22000,Available,0.27312,€,kWh,,,,,,,,$.data.bornes[1].connectors[3]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,KRN000001-01,Type 2,22000,Unavailable,0.27312,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*94-00037,QOV,FRQOV9400037,32 Avenue Aristide Briand,32 Avenue Aristide Briand 94110 ARCUEIL,KRN000001-02,Type 2,22000,Unavailable,0.27312,€,kWh,,,,,,,,$.data.bornes[2].connectors[1]
FR*QOV*95-00001,QOV,FRQOV9500001,1 AVENUE DE LA DEMI-LUNE,1 AVENUE DE LA DEMI-LUNE 95700 ROISSY EN FRANCE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*95-00001,QOV,FRQOV9500001,1 AVENUE DE LA DEMI-LUNE,1 AVENUE DE LA DEMI-LUNE 95700 ROISSY EN FRANCE,206680-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*95-00001,QOV,FRQOV9500001,1 AVENUE DE LA DEMI-LUNE,1 AVENUE DE LA DEMI-LUNE 95700 ROISSY EN FRANCE,206734-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*95-00001,QOV,FRQOV9500001,1 AVENUE DE LA DEMI-LUNE,1 AVENUE DE LA DEMI-LUNE 95700 ROISSY EN FRANCE,206674-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*95-00001,QOV,FRQOV9500001,1 AVENUE DE LA DEMI-LUNE,1 AVENUE DE LA DEMI-LUNE 95700 ROISSY EN FRANCE,204437-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*95-00001,QOV,FRQOV9500001,1 AVENUE DE LA DEMI-LUNE,1 AVENUE DE LA DEMI-LUNE 95700 ROISSY EN FRANCE,203134-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*95-00003,QOV,FRQOV9500003,16 RUE AMPERE,16 RUE AMPERE 95300 PONTOISE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*95-00003,QOV,FRQOV9500003,16 RUE AMPERE,16 RUE AMPERE 95300 PONTOISE,795739-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*95-00003,QOV,FRQOV9500003,16 RUE AMPERE,16 RUE AMPERE 95300 PONTOISE,792303-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*05-00004,QVI,FRQVI0500004,7 Avenue du Lac,7 Avenue du Lac 05200 EMBRUN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*05-00004,QVI,FRQVI0500004,7 Avenue du Lac,7 Avenue du Lac 05200 EMBRUN,1302098-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*05-00004,QVI,FRQVI0500004,7 Avenue du Lac,7 Avenue du Lac 05200 EMBRUN,1622932-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*05-00004,QVI,FRQVI0500004,7 Avenue du Lac,7 Avenue du Lac 05200 EMBRUN,1580928-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*05-00004,QVI,FRQVI0500004,7 Avenue du Lac,7 Avenue du Lac 05200 EMBRUN,1588205-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*05-00005,QVI,FRQVI0500005,785 Route de Gap,785 Route de Gap 05200 CROTS,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QVI*05-00005,QVI,FRQVI0500005,785 Route de Gap,785 Route de Gap 05200 CROTS,1617812-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*05-00005,QVI,FRQVI0500005,785 Route de Gap,785 Route de Gap 05200 CROTS,1617872-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*05-00005,QVI,FRQVI0500005,785 Route de Gap,785 Route de Gap 05200 CROTS,1617898-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*05-00006,QVI,FRQVI0500006,Avenue René Froger,Avenue René Froger 05100 BRIANCON,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*05-00006,QVI,FRQVI0500006,Avenue René Froger,Avenue René Froger 05100 BRIANCON,1580471-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*05-00006,QVI,FRQVI0500006,Avenue René Froger,Avenue René Froger 05100 BRIANCON,1580720-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*05-00006,QVI,FRQVI0500006,Avenue René Froger,Avenue René Froger 05100 BRIANCON,1580097-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*06-00007,QVI,FRQVI0600007,460 Avenue de la Quiera,460 Avenue de la Quiera 06370 MOUANS SARTOUX,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*06-00007,QVI,FRQVI0600007,460 Avenue de la Quiera,460 Avenue de la Quiera 06370 MOUANS SARTOUX,1622469-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*06-00007,QVI,FRQVI0600007,460 Avenue de la Quiera,460 Avenue de la Quiera 06370 MOUANS SARTOUX,1622515-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*06-00007,QVI,FRQVI0600007,460 Avenue de la Quiera,460 Avenue de la Quiera 06370 MOUANS SARTOUX,1622743-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*07-00001,QVI,FRQVI0700001,110 ROUTE DE GRAS,110 ROUTE DE GRAS 07140 LES VANS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*07-00001,QVI,FRQVI0700001,110 ROUTE DE GRAS,110 ROUTE DE GRAS 07140 LES VANS,1312401-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*07-00001,QVI,FRQVI0700001,110 ROUTE DE GRAS,110 ROUTE DE GRAS 07140 LES VANS,1310548-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*07-00001,QVI,FRQVI0700001,110 ROUTE DE GRAS,110 ROUTE DE GRAS 07140 LES VANS,1311675-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*07-00001,QVI,FRQVI0700001,110 ROUTE DE GRAS,110 ROUTE DE GRAS 07140 LES VANS,1311681-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*07-00001,QVI,FRQVI0700001,110 ROUTE DE GRAS,110 ROUTE DE GRAS 07140 LES VANS,1310700-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*09-00002,QVI,FRQVI0900002,Chemin de Labarre,Chemin de Labarre 09000 FOIX,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*09-00002,QVI,FRQVI0900002,Chemin de Labarre,Chemin de Labarre 09000 FOIX,1304717-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*09-00002,QVI,FRQVI0900002,Chemin de Labarre,Chemin de Labarre 09000 FOIX,1306572-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*09-00002,QVI,FRQVI0900002,Chemin de Labarre,Chemin de Labarre 09000 FOIX,1307670-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*09-00002,QVI,FRQVI0900002,Chemin de Labarre,Chemin de Labarre 09000 FOIX,1317205-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*09-00002,QVI,FRQVI0900002,Chemin de Labarre,Chemin de Labarre 09000 FOIX,1317172-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*09-00003,QVI,FRQVI0900003,18 Impasse Lavoisier,18 Impasse Lavoisier 09100 PAMIERS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*09-00003,QVI,FRQVI0900003,18 Impasse Lavoisier,18 Impasse Lavoisier 09100 PAMIERS,1585071-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*09-00003,QVI,FRQVI0900003,18 Impasse Lavoisier,18 Impasse Lavoisier 09100 PAMIERS,1584981-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*09-00003,QVI,FRQVI0900003,18 Impasse Lavoisier,18 Impasse Lavoisier 09100 PAMIERS,1584615-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*09-00003,QVI,FRQVI0900003,18 Impasse Lavoisier,18 Impasse Lavoisier 09100 PAMIERS,1583688-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,PBLR-0041912-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,PBLR-0041903-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,PBLR-0041896-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,PBLR-0041930-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,PBLR-0041928-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QVI*10-00003,QVI,FRQVI1000003,Chemin Départemental 147,Chemin Départemental 147 10410 SAINT-PARRES-AUX-TERTRES,PBLR-0041927-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QVI*11-00009,QVI,FRQVI1100009,ROUTE NATIONALE 113,ROUTE NATIONALE 113 11000 CARCASSONNE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QVI*11-00009,QVI,FRQVI1100009,ROUTE NATIONALE 113,ROUTE NATIONALE 113 11000 CARCASSONNE,1612745-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QVI*11-00009,QVI,FRQVI1100009,ROUTE NATIONALE 113,ROUTE NATIONALE 113 11000 CARCASSONNE,1613042-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QVI*11-00009,QVI,FRQVI1100009,ROUTE NATIONALE 113,ROUTE NATIONALE 113 11000 CARCASSONNE,1613035-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
